id_intervallo,Start,End,Latitude_inizio,Latitude_fine,Longitude_inizio,Longitude_fine,Velocità,"LF[315,1000]_mean","LF[315,1000]_max",classe_acustica,Longitudinal,Transverse,Alligator,Pothole,Manhole,Longitudinal_sx,Transverse_sx,Alligator_sx,Pothole_sx,Manhole_sx,Longitudinal_dx,Transverse_dx,Alligator_dx,Pothole_dx,Manhole_dx,Longitudinal_both,Transverse_both,Alligator_both,Pothole_both,Manhole_both,indice_finale
160,2025-07-31 09:23:01.746297600,2025-07-31 09:23:04.229315840,43.70682141984273,43.70697813246493,10.43590253702359,10.435791272529494,7.8472644139421455,-52.8226050028513,-50.02829383879298,2,4,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,1
161,2025-07-31 09:23:04.229315840,2025-07-31 09:23:06.435459072,43.70697813246493,43.70705798341573,10.435791272529494,10.4355734706803,8.797842939190325,-52.16482791782372,-47.25519876205206,2,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1
162,2025-07-31 09:23:06.435459072,2025-07-31 09:23:08.357816064,43.70705798341573,43.707074403639744,10.4355734706803,10.435327168765289,10.064164539650708,-53.22532616391379,-50.58696421976863,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
163,2025-07-31 09:23:08.357816064,2025-07-31 09:23:10.085948928,43.707074403639744,43.70707180991487,10.435327168765289,10.435079060824016,11.279194500247506,-53.05444730143788,-50.826722952934624,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,2025-07-31 09:23:10.085948928,2025-07-31 09:23:11.748973056,43.70707180991487,43.70708082306314,10.435079060824016,10.434831405764568,11.991990648537463,-50.86208552515734,-49.44559595634986,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
165,2025-07-31 09:23:11.748973056,2025-07-31 09:23:13.299204864,43.70708082306314,43.70711014414012,10.434831405764568,10.4345867991758,12.626484026239863,-49.77708568540827,-48.39540966230855,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,2025-07-31 09:23:13.299204864,2025-07-31 09:23:14.708076544,43.70711014414012,43.70715950318482,10.4345867991758,10.43434844687854,13.725223317956443,-47.7849044040827,-46.84877450288567,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167,2025-07-31 09:23:14.708076544,2025-07-31 09:23:16.019803392,43.70715950318482,43.70722622120756,10.43434844687854,10.434118102060834,14.897029898177834,-46.65095316512699,-44.99852642998353,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
168,2025-07-31 09:23:16.019803392,2025-07-31 09:23:17.257929216,43.70722622120756,43.707303432068,10.434118102060834,10.433893949755172,15.807377292069862,-45.654386850178696,-44.29259285562416,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2
169,2025-07-31 09:23:17.257929216,2025-07-31 09:23:18.452969728,43.707303432068,43.70738186464956,10.433893949755172,10.43367060241542,16.474011206031953,-44.90808655910754,-44.345624678822674,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
170,2025-07-31 09:23:18.452969728,2025-07-31 09:23:19.618331904,43.70738186464956,43.70746161656032,10.43367060241542,10.433448153068946,16.977806243029974,-45.77596451411299,-45.2326656584667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2025-07-31 09:23:19.618331904,2025-07-31 09:23:20.753714176,43.70746161656032,43.70754109333078,10.433448153068946,10.433225513340544,17.422743521215395,-45.81322443163855,-43.64249935401145,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
172,2025-07-31 09:23:20.753714176,2025-07-31 09:23:21.874733824,43.70754109333078,43.707621022599845,10.433225513340544,10.433003177766324,17.753555441126593,-44.28412773171011,-42.10141538150196,2,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2
173,2025-07-31 09:23:21.874733824,2025-07-31 09:23:23.005937408,43.707621022599845,43.7077004354064,10.433003177766324,10.43278048909028,17.75334004808079,-44.48849572210416,-43.05773884077995,1,1,0,0,1,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3
174,2025-07-31 09:23:23.005937408,2025-07-31 09:23:24.123425536,43.7077004354064,43.707781973114265,10.43278048909028,10.432559265372172,17.775034100638987,-44.50783238802938,-43.0070223838822,1,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
175,2025-07-31 09:23:24.123425536,2025-07-31 09:23:25.267616256,43.707781973114265,43.7078620664641,10.432559265372172,10.43233704023719,17.68175298345014,-43.93296798935375,-41.89177881702369,2,1,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
176,2025-07-31 09:23:25.267616256,2025-07-31 09:23:26.437285888,43.7078620664641,43.70794248572065,10.43233704023719,10.432115039982174,17.268493040104232,-43.64972186224405,-37.878457333318366,2,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
177,2025-07-31 09:23:26.437285888,2025-07-31 09:23:27.639090688,43.70794248572065,43.70802260605083,10.432115039982174,10.431892833360216,16.840651565542366,-45.923433733570754,-45.05356009711164,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
178,2025-07-31 09:23:27.639090688,2025-07-31 09:23:28.866016512,43.70802260605083,43.708102957736514,10.431892833360216,10.431670783704014,16.43248252008896,-47.46735942812279,-46.68741699389461,0,0,1,0,0,0,7,3,1,2,0,0,0,0,0,0,0,0,0,0,0,2
179,2025-07-31 09:23:29,2025-07-31 09:23:30.262945536,43.70811166666667,43.7081912149818,10.431646666666667,10.431424070815448,15.791970150052837,-45.70545775913594,-43.61706334331947,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,2025-07-31 09:23:30.262945536,2025-07-31 09:23:31.643719424,43.7081912149818,43.70827207124098,10.431424070815448,10.43120236920416,15.002244407704458,-45.81800000813383,-44.62201338248703,1,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
181,2025-07-31 09:23:31.643719424,2025-07-31 09:23:33.394279680,43.70827207124098,43.70835279025857,10.43120236920416,10.430980572022056,12.39077182099246,-47.484167261016665,-44.65755992648087,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
182,2025-07-31 09:23:33.394279680,2025-07-31 09:23:37.510740480,43.70835279025857,43.70843255370287,10.430980572022056,10.430758154323764,6.355999023381328,-58.522650968697945,-49.954721183048434,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183,2025-07-31 09:23:37.510740480,2025-07-31 09:23:58.781894144,43.70843255370287,43.70851324419413,10.430758154323764,10.43053678320122,3.7333953336189127,-84.72404292256572,-62.088040842954335,-1,1,0,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
184,2025-07-31 09:23:59,2025-07-31 09:24:01.479791616,43.70851833333333,43.70859845937232,10.430523333333332,10.430301153826973,8.640837024081401,-57.18046652668262,-52.7650168942899,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
185,2025-07-31 09:24:01.479791616,2025-07-31 09:24:03.561671424,43.70859845937232,43.708679339096776,10.430301153826973,10.430079471662523,9.363542878601418,-54.35009776722394,-50.83939864971558,1,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,3
186,2025-07-31 09:24:03.561671424,2025-07-31 09:24:05.360342016,43.708679339096776,43.70876074986699,10.430079471662523,10.429858155530171,10.723122374269996,-51.44295087520196,-45.758435612647816,2,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,3
187,2025-07-31 09:24:05.360342016,2025-07-31 09:24:07.027703552,43.70876074986699,43.70884138518351,10.429858155530171,10.429636306177308,11.74635194991423,-49.25890124118767,-47.04513825547893,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
188,2025-07-31 09:24:07.027703552,2025-07-31 09:24:08.704667392,43.70884138518351,43.70892288447449,10.429636306177308,10.429415059916298,11.971634409395556,-48.76025942048481,-46.64679980743334,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,2025-07-31 09:24:08.704667392,2025-07-31 09:24:10.499963648,43.70892288447449,43.70900249848432,10.429415059916298,10.429192504304536,11.367441661234864,-49.22916768611966,-46.69860707929101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,2025-07-31 09:24:10.499963648,2025-07-31 09:24:12.483455232,43.70900249848432,43.70908106002605,10.429192504304536,10.42896923719814,10.356085547166572,-49.25188952548683,-46.98474867718075,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,2025-07-31 09:24:12.483455232,2025-07-31 09:24:14.925842176,43.70908106002605,43.70915956552951,10.42896923719814,10.428745932622562,8.530849652601033,-53.83861744548489,-50.66455523510932,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1
192,2025-07-31 09:24:14.925842176,2025-07-31 09:24:18.444063744,43.70915956552951,43.70924128804927,10.428745932622562,10.428524836383964,6.251437574638748,-59.49936002608451,-55.42181217099102,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
193,2025-07-31 09:24:18.444063744,2025-07-31 09:24:22.704304128,43.70924128804927,43.70932624557616,10.428524836383964,10.428306146819969,4.701368494410294,-62.85812381183189,-58.816553460522144,-1,3,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,2
194,2025-07-31 09:24:22.704304128,2025-07-31 09:24:27.042286848,43.70932624557616,43.70945023624323,10.428306146819969,10.428129904713057,4.843327290988174,-64.47433103730359,-60.14683682549566,-1,0,0,1,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,2
195,2025-07-31 09:24:29,2025-07-31 09:24:32.125425664,43.709535,43.70958812429072,10.428043333333331,10.42781475123748,6.960810473917531,-59.05799205718599,-56.94021561100093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
196,2025-07-31 09:24:32.125425664,2025-07-31 09:24:34.572489728,43.70958812429072,43.7095969206778,10.42781475123748,10.427567738657844,7.823629970027363,-55.77356182857518,-53.18608273931613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,2025-07-31 09:24:34.572489728,2025-07-31 09:24:36.518098944,43.7095969206778,43.70965319379731,10.427567738657844,10.427332767782584,9.670814569550334,-51.02565030066207,-47.69487116578256,2,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,2
198,2025-07-31 09:24:36.518098944,2025-07-31 09:24:38.433806080,43.70965319379731,43.70972829589751,10.427332767782584,10.427107281337571,10.439667431432069,-52.67888794241362,-50.59712161519782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2025-07-31 09:24:38.433806080,2025-07-31 09:24:40.652644608,43.70972829589751,43.70980842149001,10.427107281337571,10.42688510412598,9.302230738057496,-53.12440584257294,-49.46071612315892,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
200,2025-07-31 09:24:40.652644608,2025-07-31 09:24:54.943990272,43.70980842149001,43.70988953325188,10.42688510412598,10.42666816026065,5.337664827668567,-82.72823018625427,-53.43517977138255,-1,2,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1
201,2025-07-31 09:24:59,2025-07-31 09:25:01.480738304,43.709966666666666,43.710052562863325,10.426466666666666,10.42624859284168,8.69823610339205,-58.46279406113959,-53.84732247606622,0,3,1,1,1,1,1,4,0,0,0,0,4,1,1,0,0,0,0,0,0,1
202,2025-07-31 09:25:01.480738304,2025-07-31 09:25:03.589613568,43.710052562863325,43.71014054992182,10.42624859284168,10.426032107884764,9.185050496839988,-56.686037550728464,-47.16022034467749,2,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
203,2025-07-31 09:25:03.589613568,2025-07-31 09:25:05.431207424,43.71014054992182,43.71022727905269,10.426032107884764,10.425814661707834,10.473632403079218,-54.06005897936128,-52.51518933486911,0,9,2,0,0,3,1,3,3,0,0,0,1,3,0,0,0,1,0,0,0,2
204,2025-07-31 09:25:05.431207424,2025-07-31 09:25:07.066298112,43.71022727905269,43.710311979724,10.425814661707834,10.425595718278313,11.86174525217369,-49.355788210416655,-45.6805373742116,2,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
205,2025-07-31 09:25:07.066298112,2025-07-31 09:25:08.613592576,43.710311979724,43.710397080929866,10.425595718278313,10.42537705171814,12.712640528197714,-49.04758692622207,-48.11433789851962,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
206,2025-07-31 09:25:08.613592576,2025-07-31 09:25:10.115522304,43.710397080929866,43.71048173880386,10.42537705171814,10.425158056721711,13.190087711949792,-48.277996998377326,-42.50758732238039,2,3,1,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
207,2025-07-31 09:25:10.115522304,2025-07-31 09:25:11.608426496,43.71048173880386,43.71056781083696,10.425158056721711,10.424940111485803,13.37910903280942,-46.02653989566473,-44.54865345235328,2,2,3,1,3,0,2,2,2,0,0,0,0,0,0,0,0,1,2,0,0,3
208,2025-07-31 09:25:11.608426496,2025-07-31 09:25:13.109369856,43.71056781083696,43.710654530955296,10.424940111485803,10.42472265699543,13.347901937214944,-48.41084901546819,-38.19406569787543,2,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
209,2025-07-31 09:25:13.109369856,2025-07-31 09:25:14.639581952,43.710654530955296,43.71074017700296,10.42472265699543,10.42450439256815,13.182479128391895,-50.75726775914354,-48.20319700549392,0,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1
210,2025-07-31 09:25:14.639581952,2025-07-31 09:25:16.190298880,43.71074017700296,43.7108205472788,10.42450439256815,10.424282406669438,12.951082416415108,-49.411942587675775,-46.64957307786448,1,5,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3
211,2025-07-31 09:25:16.190298880,2025-07-31 09:25:17.775259392,43.7108205472788,43.71089063580357,10.424282406669438,10.424053879502374,12.69957737328171,-50.17365223333577,-47.708824584185805,1,4,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
212,2025-07-31 09:25:17.775259392,2025-07-31 09:25:19.557403648,43.71089063580357,43.71094819742874,10.424053879502374,10.423818849231358,11.6590280154487,-50.12282698326217,-47.02134596950187,2,1,1,1,1,0,2,2,3,1,0,0,0,0,0,0,0,0,2,0,0,3
213,2025-07-31 09:25:19.557403648,2025-07-31 09:25:21.787530752,43.71094819742874,43.71099479217939,10.423818849231358,10.423579226141596,9.565187982306805,-54.61164131309981,-52.99840314434193,0,3,1,0,1,2,3,2,1,0,1,0,0,0,0,0,0,1,0,0,0,2
214,2025-07-31 09:25:21.787530752,2025-07-31 09:25:24.430763264,43.71099479217939,43.71102930763161,10.423579226141596,10.423335744166328,7.940281678668754,-57.56447487549569,-55.50314455560793,0,1,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
215,2025-07-31 09:25:24.430763264,2025-07-31 09:25:26.911016960,43.71102930763161,43.7110494067801,10.423335744166328,10.423089194908457,7.936922476013898,-56.28458363961288,-53.25350776390706,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2
216,2025-07-31 09:25:29,2025-07-31 09:25:31.261222144,43.71106,43.711067537407146,10.42287,10.42262206149036,8.943233739232742,-55.39726008450548,-52.17692290564917,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
217,2025-07-31 09:25:31.261222144,2025-07-31 09:25:33.353633280,43.711067537407146,43.71107510149977,10.42262206149036,10.422374129172304,9.383529492002364,-59.11028992574874,-57.27471961875993,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,2025-07-31 09:25:33.353633280,2025-07-31 09:25:35.275193344,43.71107510149977,43.71108212532219,10.422374129172304,10.422126182235523,10.208583064007442,-55.545913492940784,-51.65081621798616,0,1,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
219,2025-07-31 09:25:35.275193344,2025-07-31 09:25:37.115931904,43.71108212532219,43.7110846135605,10.422126182235523,10.421878068973388,10.722289274200849,-51.90006093869491,-49.66966354452667,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
220,2025-07-31 09:25:37.115931904,2025-07-31 09:25:39.054196736,43.7110846135605,43.71107815267715,10.421878068973388,10.421630072716004,10.458895295379133,-54.09124756805792,-48.03133085530674,2,4,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
221,2025-07-31 09:25:39.054196736,2025-07-31 09:25:41.207284224,43.71107815267715,43.71106896357939,10.421630072716004,10.42138225944761,9.458339307858536,-55.27856276528548,-52.31823896399635,0,0,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
222,2025-07-31 09:25:41.207284224,2025-07-31 09:25:43.885838336,43.71106896357939,43.71105871387254,10.42138225944761,10.42113451348028,7.834206547963272,-56.997504737898325,-54.17360755194754,0,4,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
223,2025-07-31 09:25:43.885838336,2025-07-31 09:25:47.799001088,43.71105871387254,43.711060661672434,10.42113451348028,10.420887059930788,5.841105667035281,-61.49869682803549,-55.98111616807972,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
224,2025-07-31 09:25:47.799001088,2025-07-31 09:25:51.699698176,43.711060661672434,43.71116448440311,10.420887059930788,10.420705840880215,5.331862396261553,-62.154703866791536,-55.811648199964914,-1,5,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
225,2025-07-31 09:25:51.699698176,2025-07-31 09:25:54.350692352,43.71116448440311,43.71134238410528,10.420705840880215,10.42071751153908,6.962598971717059,-56.62189921262368,-54.22621179044762,1,3,0,0,2,0,0,0,0,0,0,1,1,4,0,0,0,0,1,0,0,2
226,2025-07-31 09:25:54.350692352,2025-07-31 09:25:56.751738880,43.71134238410528,43.711519713741474,10.42071751153908,10.420760034775505,8.277920030724069,-55.34146304639941,-52.007301819951486,1,0,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,2
227,2025-07-31 09:25:59,2025-07-31 09:26:01.676275456,43.711686666666665,43.7118627827375,10.420805,10.420856271258334,6.87166991796806,-54.32405892240075,-51.7310102981265,2,3,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1
228,2025-07-31 09:26:01.676275456,2025-07-31 09:26:04.858352384,43.7118627827375,43.7120400705492,10.420856271258334,10.42089858352272,6.65246933445535,-56.92323881367375,-54.19947609081153,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
229,2025-07-31 09:26:04.858352384,2025-07-31 09:26:07.276317696,43.7120400705492,43.71221958350564,10.42089858352272,10.420915811430715,7.837056742548317,-52.449130624289474,-47.51684394951955,2,3,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
230,2025-07-31 09:26:07.276317696,2025-07-31 09:26:09.011142144,43.71221958350564,43.712397985161566,10.420915811430715,10.420948667599644,10.708414917840257,-52.37475089609662,-48.37200820295169,1,3,7,0,0,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,3
231,2025-07-31 09:26:09.011142144,2025-07-31 09:26:10.481008128,43.712397985161566,43.71257512601981,10.420948667599644,10.420992763578088,12.947390359058348,-49.92967842598419,-47.37742207987979,1,7,2,0,0,1,2,4,1,0,1,0,0,0,1,0,0,0,0,0,0,2
232,2025-07-31 09:26:10.481008128,2025-07-31 09:26:11.896640768,43.71257512601981,43.71275208009807,10.420992763578088,10.421038221359488,13.929767833972306,-47.043531897457136,-45.36153643459031,1,4,9,0,0,2,1,4,0,0,1,1,1,2,0,0,0,0,1,0,0,2
233,2025-07-31 09:26:11.896640768,2025-07-31 09:26:13.356987136,43.71275208009807,43.71292891013581,10.421038221359488,10.421084637923666,13.88382819796666,-49.37932103300913,-47.4437158840625,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
234,2025-07-31 09:26:13.356987136,2025-07-31 09:26:14.851888896,43.71292891013581,43.713105806861016,10.421084637923666,10.42113055666899,13.49934270940103,-49.918288792647886,-48.28562960280964,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,2025-07-31 09:26:14.851888896,2025-07-31 09:26:16.373091328,43.713105806861016,43.71328290550876,10.42113055666899,10.42117494910348,13.23611482516792,-50.26223891419749,-49.12851839264267,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,2025-07-31 09:26:16.373091328,2025-07-31 09:26:17.955288832,43.71328290550876,43.71346008177735,10.42117494910348,10.421218733185077,12.778539226998538,-51.06250749783135,-49.24854994734082,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,2025-07-31 09:26:17.955288832,2025-07-31 09:26:19.611550464,43.71346008177735,43.71363754613155,10.421218733185077,10.42126028876148,12.218672437023098,-51.604526476233325,-50.01672249278975,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
